Education,Initial_Capital,Financial_Record_Keeping,Internet_Usage,Business_Plan,Marketing_Effort,Partnership,Parent_Business_Experience,Industry_Experience,Professional_Advice,Success
-1.3357053875694465,0,0,1,1,0.0020110956568935023,0,0,0.03900794380141724,-1.0314720444930947,0
0.8002840381812676,1,0,0,0,0.0020110956568935023,0,0,0.8516734396642757,0.4145168029271318,0
-1.3357053875694465,0,0,1,0,0.0020110956568935023,1,1,-0.6111244528888695,0.4145168029271318,0
0.8002840381812676,1,1,0,1,-1.5063106470132317,1,1,0.36407414214656064,-1.0314720444930947,1
0.08828756293102959,1,0,0,0,0.5047850098802686,1,1,-0.9361906512340129,0.4145168029271318,0
0.8002840381812676,0,0,1,0,1.5103328383270187,1,1,1.3392727371819908,-1.0314720444930947,0
-0.6237089123192084,0,0,1,1,-1.5063106470132317,1,0,-0.28605825454372613,1.3785093678739495,0
1.5122805134315056,1,0,0,1,-0.5007628185664816,0,0,-1.5863230479242998,1.3785093678739495,0
-0.6237089123192084,1,0,0,1,-1.0035367327898568,1,1,0.5266072413191323,-0.06747947954627709,0
0.08828756293102959,1,0,0,0,1.5103328383270187,0,1,0.36407414214656064,-1.0314720444930947,0
-1.3357053875694465,1,0,0,1,1.0075589241036438,1,0,-0.28605825454372613,0.8965130854005406,0
-1.3357053875694465,0,1,0,0,0.0020110956568935023,0,1,1.176739638009419,-1.0314720444930947,0
-1.3357053875694465,0,0,0,1,0.0020110956568935023,1,0,-0.9361906512340129,-0.06747947954627709,0
1.5122805134315056,0,0,1,1,-1.0035367327898568,1,1,-1.423789948751728,0.4145168029271318,0
0.8002840381812676,0,0,0,0,-1.0035367327898568,0,1,-0.7736575520614413,-1.5134683269665037,0
0.08828756293102959,1,1,0,0,-1.5063106470132317,0,1,1.0142065388368473,-0.549475762019686,0
-1.3357053875694465,1,1,0,1,1.5103328383270187,1,0,1.0142065388368473,-0.549475762019686,1
1.5122805134315056,0,0,1,0,-0.5007628185664816,0,0,1.3392727371819908,0.8965130854005406,0
-0.6237089123192084,1,1,0,0,1.0075589241036438,0,0,1.6643389355271343,-0.06747947954627709,0
0.8002840381812676,0,1,1,0,0.5047850098802686,1,0,0.36407414214656064,0.4145168029271318,0
0.08828756293102959,0,0,0,0,-0.5007628185664816,0,0,1.0142065388368473,-1.5134683269665037,0
0.8002840381812676,1,1,1,0,1.0075589241036438,1,1,1.176739638009419,0.4145168029271318,1
-0.6237089123192084,1,1,0,1,-1.5063106470132317,0,0,0.8516734396642757,-1.0314720444930947,0
0.8002840381812676,1,1,0,1,0.0020110956568935023,0,0,1.0142065388368473,1.3785093678739495,1
-0.6237089123192084,0,1,0,0,0.5047850098802686,0,0,1.0142065388368473,0.8965130854005406,0
0.8002840381812676,1,1,0,1,-1.5063106470132317,1,1,1.3392727371819908,-1.5134683269665037,1
0.8002840381812676,1,0,1,0,-1.5063106470132317,1,1,1.5018058363545626,-1.0314720444930947,0
0.8002840381812676,0,0,1,0,1.0075589241036438,1,0,-0.9361906512340129,-0.06747947954627709,0
1.5122805134315056,0,1,0,1,1.5103328383270187,1,1,-1.5863230479242998,0.4145168029271318,0
1.5122805134315056,0,1,1,1,0.0020110956568935023,0,1,0.36407414214656064,1.3785093678739495,1
-1.3357053875694465,0,1,0,0,0.5047850098802686,0,0,1.5018058363545626,-1.0314720444930947,0
-1.3357053875694465,1,0,1,0,-1.0035367327898568,0,0,-0.28605825454372613,1.3785093678739495,0
-0.6237089123192084,0,1,1,1,1.5103328383270187,1,1,-0.9361906512340129,0.4145168029271318,1
-1.3357053875694465,0,1,1,0,-1.5063106470132317,1,0,0.8516734396642757,-0.549475762019686,0
-1.3357053875694465,0,0,1,0,-0.5007628185664816,1,1,-1.0987237504065845,-1.0314720444930947,0
-0.6237089123192084,0,1,0,0,1.0075589241036438,1,0,1.3392727371819908,1.3785093678739495,0
-1.3357053875694465,1,0,1,1,0.0020110956568935023,0,0,0.8516734396642757,0.8965130854005406,1
-1.3357053875694465,1,0,0,0,1.0075589241036438,1,0,0.8516734396642757,0.4145168029271318,0
0.08828756293102959,0,0,0,0,1.5103328383270187,1,0,1.176739638009419,-0.06747947954627709,0
1.5122805134315056,0,0,0,0,1.0075589241036438,0,0,-0.28605825454372613,0.4145168029271318,0
-1.3357053875694465,0,0,0,0,0.5047850098802686,0,1,1.6643389355271343,-0.06747947954627709,0
0.8002840381812676,1,0,1,0,0.0020110956568935023,1,1,-1.0987237504065845,0.4145168029271318,0
0.8002840381812676,0,1,0,0,-1.5063106470132317,0,0,-1.2612568495791563,-1.0314720444930947,0
0.8002840381812676,0,1,1,1,-1.0035367327898568,1,0,-0.7736575520614413,0.4145168029271318,0
-1.3357053875694465,1,1,0,0,-1.5063106470132317,0,1,0.20154104297398895,-1.0314720444930947,0
0.08828756293102959,0,0,0,1,0.5047850098802686,0,1,-0.28605825454372613,-0.06747947954627709,0
0.8002840381812676,0,0,1,0,1.5103328383270187,0,1,1.176739638009419,1.3785093678739495,0
0.08828756293102959,0,0,1,1,-0.5007628185664816,1,0,-0.7736575520614413,-1.5134683269665037,0
-1.3357053875694465,1,0,1,0,0.0020110956568935023,1,1,0.20154104297398895,-1.0314720444930947,0
1.5122805134315056,1,1,0,1,1.0075589241036438,1,1,0.20154104297398895,1.3785093678739495,1
1.5122805134315056,0,0,0,0,1.0075589241036438,0,0,-0.28605825454372613,-1.0314720444930947,0
0.8002840381812676,1,0,0,0,-1.0035367327898568,0,1,-1.423789948751728,1.3785093678739495,0
-0.6237089123192084,0,0,1,0,1.5103328383270187,1,1,-1.0987237504065845,-1.5134683269665037,0
0.8002840381812676,0,0,1,1,1.0075589241036438,1,0,-0.9361906512340129,0.4145168029271318,0
0.8002840381812676,1,1,1,1,-1.0035367327898568,0,0,0.5266072413191323,-0.06747947954627709,1
-1.3357053875694465,0,1,0,0,1.0075589241036438,0,1,-0.28605825454372613,-1.5134683269665037,0
0.08828756293102959,0,1,1,0,1.5103328383270187,0,1,-0.28605825454372613,-1.0314720444930947,0
-1.3357053875694465,1,1,1,1,1.5103328383270187,0,0,0.5266072413191323,1.3785093678739495,1
-1.3357053875694465,0,0,1,1,1.5103328383270187,0,1,0.36407414214656064,0.4145168029271318,1
0.08828756293102959,0,1,1,1,-0.5007628185664816,0,1,0.689140340491704,-0.06747947954627709,1
0.08828756293102959,0,1,0,1,-0.5007628185664816,0,0,0.689140340491704,-1.5134683269665037,0
-0.6237089123192084,0,1,1,1,1.0075589241036438,1,0,-0.6111244528888695,-0.549475762019686,1
-1.3357053875694465,1,0,0,0,1.5103328383270187,0,1,-1.423789948751728,0.8965130854005406,0
0.8002840381812676,1,0,0,0,0.5047850098802686,1,0,0.689140340491704,-0.06747947954627709,0
0.08828756293102959,0,0,0,1,0.0020110956568935023,1,0,-0.4485913537162978,-0.549475762019686,0
-0.6237089123192084,0,1,0,1,0.5047850098802686,0,1,1.5018058363545626,-1.5134683269665037,0
0.8002840381812676,0,0,0,1,1.0075589241036438,0,1,-1.423789948751728,0.4145168029271318,0
0.8002840381812676,0,0,1,1,0.5047850098802686,0,1,1.176739638009419,1.3785093678739495,1
-1.3357053875694465,1,0,1,0,0.5047850098802686,1,1,-1.5863230479242998,0.4145168029271318,0
-1.3357053875694465,1,0,1,0,-1.0035367327898568,1,0,-0.6111244528888695,0.8965130854005406,0
-1.3357053875694465,1,1,0,1,-0.5007628185664816,0,0,-0.12352515537115445,-1.0314720444930947,0
0.08828756293102959,0,1,1,1,1.0075589241036438,0,1,-0.7736575520614413,0.8965130854005406,1
-0.6237089123192084,0,1,0,1,1.5103328383270187,0,0,-1.2612568495791563,0.8965130854005406,0
1.5122805134315056,0,0,0,1,-1.5063106470132317,0,0,-0.7736575520614413,1.3785093678739495,0
0.8002840381812676,1,0,0,1,-0.5007628185664816,1,0,0.03900794380141724,-0.549475762019686,0
0.08828756293102959,0,1,0,0,-0.5007628185664816,1,0,-1.423789948751728,0.8965130854005406,0
0.8002840381812676,0,0,0,1,-1.5063106470132317,1,1,-1.5863230479242998,1.3785093678739495,0
-1.3357053875694465,1,0,0,1,1.0075589241036438,0,1,-0.4485913537162978,-0.06747947954627709,0
-1.3357053875694465,0,0,0,0,1.0075589241036438,1,1,-1.2612568495791563,0.4145168029271318,0
1.5122805134315056,1,1,0,0,-1.5063106470132317,0,1,-1.0987237504065845,-1.5134683269665037,0
0.08828756293102959,0,1,1,0,0.0020110956568935023,0,1,-1.423789948751728,-0.549475762019686,0
-1.3357053875694465,0,0,1,1,1.0075589241036438,0,0,0.36407414214656064,0.8965130854005406,0
0.08828756293102959,1,0,0,1,1.5103328383270187,0,1,-0.7736575520614413,-1.5134683269665037,0
0.8002840381812676,0,1,0,0,1.5103328383270187,1,0,0.03900794380141724,0.8965130854005406,0
-0.6237089123192084,0,0,0,1,-1.0035367327898568,1,1,0.689140340491704,-0.549475762019686,0
0.08828756293102959,1,1,0,1,-1.0035367327898568,0,1,-0.28605825454372613,-1.0314720444930947,1
-0.6237089123192084,1,1,1,0,-0.5007628185664816,0,0,-0.28605825454372613,0.4145168029271318,1
0.8002840381812676,1,0,0,1,0.5047850098802686,0,1,0.5266072413191323,1.3785093678739495,1
-1.3357053875694465,0,1,1,0,0.5047850098802686,1,0,-1.0987237504065845,0.4145168029271318,0
-0.6237089123192084,1,1,0,1,-1.0035367327898568,0,0,-1.5863230479242998,-0.549475762019686,0
0.8002840381812676,1,1,1,0,-1.5063106470132317,0,0,0.20154104297398895,0.4145168029271318,1
-0.6237089123192084,1,0,0,1,1.0075589241036438,0,0,-0.28605825454372613,-0.06747947954627709,0
-0.6237089123192084,1,0,1,1,0.5047850098802686,0,0,0.5266072413191323,-1.0314720444930947,1
-0.6237089123192084,1,0,1,0,-1.0035367327898568,0,1,0.03900794380141724,0.8965130854005406,0
-1.3357053875694465,0,1,0,0,-0.5007628185664816,1,1,1.0142065388368473,-1.0314720444930947,0
1.5122805134315056,1,1,0,0,-1.5063106470132317,0,0,-1.0987237504065845,0.4145168029271318,0
0.08828756293102959,1,1,1,0,-1.5063106470132317,0,0,-0.12352515537115445,1.3785093678739495,1
-1.3357053875694465,0,1,1,1,0.5047850098802686,0,0,1.6643389355271343,-0.549475762019686,1
-1.3357053875694465,0,0,1,1,-0.5007628185664816,0,0,-1.0987237504065845,1.3785093678739495,0
-1.3357053875694465,1,0,1,1,0.0020110956568935023,1,1,-1.5863230479242998,-1.0314720444930947,0
-1.3357053875694465,1,0,0,1,0.5047850098802686,0,1,-1.423789948751728,-0.06747947954627709,0
0.8002840381812676,0,0,1,1,-1.5063106470132317,1,1,-0.6111244528888695,0.4145168029271318,0
1.5122805134315056,1,1,0,0,0.5047850098802686,0,1,0.20154104297398895,-1.5134683269665037,0
1.5122805134315056,1,0,0,0,-1.0035367327898568,1,1,0.689140340491704,-1.5134683269665037,0
-0.6237089123192084,1,1,0,1,0.0020110956568935023,0,0,0.36407414214656064,0.8965130854005406,1
0.08828756293102959,1,1,1,1,1.0075589241036438,1,0,1.3392727371819908,0.4145168029271318,1
0.08828756293102959,0,0,0,0,-1.0035367327898568,1,0,-0.12352515537115445,-1.5134683269665037,0
-1.3357053875694465,1,1,1,0,1.0075589241036438,0,0,-0.28605825454372613,-0.06747947954627709,1
-0.6237089123192084,0,1,0,0,0.0020110956568935023,0,1,0.689140340491704,-1.5134683269665037,0
0.8002840381812676,0,1,1,0,1.0075589241036438,0,1,-1.423789948751728,-0.549475762019686,0
0.8002840381812676,1,0,0,1,-0.5007628185664816,0,0,-0.7736575520614413,1.3785093678739495,0
1.5122805134315056,0,0,0,0,1.5103328383270187,1,0,-1.0987237504065845,1.3785093678739495,0
-0.6237089123192084,0,1,0,0,-0.5007628185664816,1,0,1.176739638009419,1.3785093678739495,0
0.08828756293102959,0,0,0,0,0.0020110956568935023,1,0,0.03900794380141724,0.4145168029271318,0
0.8002840381812676,1,1,1,0,-1.0035367327898568,0,0,-1.423789948751728,-1.5134683269665037,0
0.08828756293102959,1,1,1,0,1.0075589241036438,0,1,1.5018058363545626,0.4145168029271318,1
0.8002840381812676,1,0,1,1,0.0020110956568935023,0,0,0.8516734396642757,-1.0314720444930947,0
0.08828756293102959,1,1,1,1,-1.0035367327898568,0,1,-0.7736575520614413,-0.549475762019686,1
0.8002840381812676,0,1,1,0,1.0075589241036438,1,1,-0.28605825454372613,-1.0314720444930947,0
0.8002840381812676,1,1,1,1,-1.5063106470132317,0,1,-1.423789948751728,-0.549475762019686,1
0.8002840381812676,1,0,1,1,-0.5007628185664816,1,1,-0.28605825454372613,1.3785093678739495,1
0.8002840381812676,1,1,0,1,-1.0035367327898568,0,1,0.689140340491704,-1.0314720444930947,1
0.08828756293102959,1,1,1,1,1.5103328383270187,1,0,0.36407414214656064,-0.549475762019686,1
-1.3357053875694465,1,0,0,1,-0.5007628185664816,0,0,-0.4485913537162978,-0.549475762019686,0
-1.3357053875694465,0,0,1,0,-1.5063106470132317,0,1,-1.5863230479242998,0.8965130854005406,0
1.5122805134315056,0,1,0,1,1.0075589241036438,0,0,0.8516734396642757,-0.06747947954627709,0
0.08828756293102959,0,1,0,1,-1.0035367327898568,0,0,0.03900794380141724,-1.5134683269665037,0
-1.3357053875694465,0,1,0,0,-1.0035367327898568,0,0,1.3392727371819908,0.8965130854005406,0
0.8002840381812676,0,1,0,0,0.0020110956568935023,0,0,1.5018058363545626,-0.549475762019686,0
1.5122805134315056,1,1,1,1,-0.5007628185664816,0,0,0.20154104297398895,0.8965130854005406,1
-0.6237089123192084,1,0,0,1,1.0075589241036438,0,0,1.6643389355271343,1.3785093678739495,0
-1.3357053875694465,1,0,0,0,-1.0035367327898568,0,1,1.3392727371819908,-0.06747947954627709,0
-1.3357053875694465,0,0,1,0,-1.0035367327898568,0,0,-0.6111244528888695,1.3785093678739495,0
1.5122805134315056,1,0,0,1,0.0020110956568935023,1,1,-0.9361906512340129,-1.5134683269665037,0
0.8002840381812676,0,1,0,0,-0.5007628185664816,1,0,-0.4485913537162978,-0.549475762019686,0
0.08828756293102959,1,1,1,1,0.0020110956568935023,0,0,1.6643389355271343,-0.549475762019686,1
-0.6237089123192084,1,1,1,1,1.0075589241036438,0,1,1.5018058363545626,1.3785093678739495,1
0.8002840381812676,1,0,0,1,-0.5007628185664816,0,0,1.6643389355271343,-0.549475762019686,0
0.08828756293102959,1,0,1,1,1.5103328383270187,1,1,-0.28605825454372613,-1.5134683269665037,1
0.08828756293102959,0,0,1,0,0.0020110956568935023,1,0,-0.12352515537115445,-1.5134683269665037,0
-1.3357053875694465,0,1,1,1,-0.5007628185664816,0,0,-1.0987237504065845,1.3785093678739495,0
0.08828756293102959,0,1,1,0,-0.5007628185664816,0,0,-0.7736575520614413,1.3785093678739495,0
0.8002840381812676,1,1,0,0,1.0075589241036438,1,0,0.20154104297398895,-1.5134683269665037,0
0.08828756293102959,0,1,0,1,0.0020110956568935023,1,0,0.36407414214656064,0.4145168029271318,0
0.8002840381812676,0,1,1,1,-1.0035367327898568,0,0,-1.5863230479242998,0.4145168029271318,0
-0.6237089123192084,0,1,1,0,-1.0035367327898568,0,0,1.6643389355271343,0.4145168029271318,0
0.08828756293102959,0,0,1,0,0.0020110956568935023,1,1,-0.9361906512340129,0.8965130854005406,0
1.5122805134315056,1,0,1,1,0.5047850098802686,1,0,-0.28605825454372613,-0.06747947954627709,1
1.5122805134315056,0,1,0,0,-1.5063106470132317,0,0,1.0142065388368473,1.3785093678739495,0
0.8002840381812676,0,1,0,0,-1.0035367327898568,0,1,-0.28605825454372613,-0.549475762019686,0
0.8002840381812676,1,0,1,1,-0.5007628185664816,0,0,-1.5863230479242998,1.3785093678739495,0
1.5122805134315056,0,1,0,0,-0.5007628185664816,1,0,1.6643389355271343,-1.0314720444930947,0
0.8002840381812676,1,0,0,1,-1.0035367327898568,1,1,-1.5863230479242998,-0.549475762019686,0
0.8002840381812676,0,0,1,0,-1.5063106470132317,0,0,0.689140340491704,-1.5134683269665037,0
0.08828756293102959,1,1,1,0,1.5103328383270187,1,0,0.20154104297398895,-0.06747947954627709,1
0.08828756293102959,1,0,1,1,-0.5007628185664816,1,0,-0.9361906512340129,-0.549475762019686,0
0.8002840381812676,0,0,1,1,-1.5063106470132317,1,1,1.6643389355271343,-1.5134683269665037,0
0.08828756293102959,1,1,0,1,-1.0035367327898568,0,0,1.6643389355271343,1.3785093678739495,1
-1.3357053875694465,1,1,0,1,-0.5007628185664816,0,1,-0.28605825454372613,0.4145168029271318,1
0.08828756293102959,1,1,1,0,-0.5007628185664816,1,0,1.6643389355271343,-1.5134683269665037,0
-1.3357053875694465,0,1,1,1,-0.5007628185664816,1,0,0.36407414214656064,0.8965130854005406,1
-0.6237089123192084,0,0,0,0,-1.5063106470132317,0,1,1.5018058363545626,-1.0314720444930947,0
0.8002840381812676,1,0,0,0,0.0020110956568935023,0,0,0.5266072413191323,-1.5134683269665037,0
0.08828756293102959,1,0,0,0,0.0020110956568935023,0,1,1.0142065388368473,0.4145168029271318,0
1.5122805134315056,1,1,1,1,-0.5007628185664816,0,1,0.36407414214656064,-0.06747947954627709,1
1.5122805134315056,1,0,1,1,0.0020110956568935023,0,0,0.03900794380141724,-0.549475762019686,0
0.08828756293102959,0,0,1,0,-0.5007628185664816,1,1,0.03900794380141724,-0.549475762019686,0
0.08828756293102959,1,0,0,1,1.0075589241036438,0,0,1.6643389355271343,-0.549475762019686,0
-1.3357053875694465,1,0,1,0,0.0020110956568935023,1,1,-1.423789948751728,-1.5134683269665037,0
-1.3357053875694465,0,1,1,0,-0.5007628185664816,1,0,-1.423789948751728,1.3785093678739495,0
0.08828756293102959,1,1,0,1,-1.0035367327898568,1,0,-0.12352515537115445,-0.06747947954627709,0
0.08828756293102959,1,1,1,0,1.5103328383270187,0,0,1.176739638009419,-1.0314720444930947,1
1.5122805134315056,1,0,1,0,1.0075589241036438,1,0,1.5018058363545626,-0.549475762019686,0
-1.3357053875694465,1,1,1,1,-1.0035367327898568,1,0,0.36407414214656064,0.8965130854005406,1
1.5122805134315056,0,1,0,0,-0.5007628185664816,0,0,1.176739638009419,1.3785093678739495,0
0.08828756293102959,1,0,1,1,1.5103328383270187,1,1,-0.6111244528888695,-0.06747947954627709,1
-0.6237089123192084,1,0,0,0,-1.0035367327898568,0,1,-0.7736575520614413,-0.06747947954627709,0
1.5122805134315056,1,1,0,1,0.0020110956568935023,0,0,-0.4485913537162978,-1.0314720444930947,0
-1.3357053875694465,0,0,0,0,-0.5007628185664816,1,0,-0.7736575520614413,-1.0314720444930947,0
0.8002840381812676,1,0,1,1,0.5047850098802686,1,0,-0.9361906512340129,0.4145168029271318,1
-0.6237089123192084,1,1,0,1,1.0075589241036438,1,0,0.689140340491704,0.4145168029271318,1
0.8002840381812676,0,0,1,0,-1.0035367327898568,0,0,0.8516734396642757,0.8965130854005406,0
1.5122805134315056,1,0,0,0,-1.5063106470132317,0,0,-1.0987237504065845,-0.549475762019686,0
-0.6237089123192084,0,1,1,1,-1.0035367327898568,0,0,-0.28605825454372613,1.3785093678739495,1
-1.3357053875694465,1,0,0,1,1.0075589241036438,1,1,-1.0987237504065845,-1.5134683269665037,0
-1.3357053875694465,0,0,1,0,-1.5063106470132317,0,1,0.5266072413191323,1.3785093678739495,0
-1.3357053875694465,1,0,0,1,-0.5007628185664816,1,0,1.0142065388368473,-1.5134683269665037,0
-0.6237089123192084,1,0,1,0,-1.5063106470132317,0,0,0.5266072413191323,0.4145168029271318,0
1.5122805134315056,0,1,0,1,1.5103328383270187,1,1,1.0142065388368473,0.8965130854005406,1
0.8002840381812676,0,0,1,1,1.0075589241036438,1,1,1.5018058363545626,1.3785093678739495,1
1.5122805134315056,0,0,0,0,1.0075589241036438,0,0,-0.4485913537162978,0.8965130854005406,0
1.5122805134315056,1,1,1,1,-1.5063106470132317,0,1,1.6643389355271343,0.4145168029271318,1
-1.3357053875694465,0,0,0,0,-0.5007628185664816,1,1,0.8516734396642757,-1.5134683269665037,0
-1.3357053875694465,0,1,0,1,0.0020110956568935023,0,1,-1.423789948751728,0.8965130854005406,0
-0.6237089123192084,1,0,0,1,-1.0035367327898568,1,0,-0.28605825454372613,-1.0314720444930947,0
0.08828756293102959,1,0,0,1,1.5103328383270187,1,1,-0.4485913537162978,-1.5134683269665037,0
1.5122805134315056,0,1,0,1,1.5103328383270187,1,1,-1.5863230479242998,-0.549475762019686,0
-1.3357053875694465,1,0,1,1,0.5047850098802686,0,0,-1.423789948751728,1.3785093678739495,1
1.5122805134315056,0,0,1,0,1.5103328383270187,0,0,-1.2612568495791563,0.8965130854005406,0
-0.6237089123192084,0,0,0,0,1.0075589241036438,1,1,-0.7736575520614413,0.8965130854005406,0
0.8002840381812676,0,1,0,1,0.5047850098802686,0,1,0.36407414214656064,-0.549475762019686,0
1.5122805134315056,1,1,1,1,1.5103328383270187,1,0,-1.423789948751728,0.8965130854005406,1
-0.6237089123192084,1,0,0,1,0.0020110956568935023,1,0,1.5018058363545626,1.3785093678739495,0
1.5122805134315056,1,1,0,0,1.5103328383270187,0,1,0.5266072413191323,-1.0314720444930947,0
0.08828756293102959,1,1,0,1,0.5047850098802686,0,0,-1.2612568495791563,-0.06747947954627709,0
-0.6237089123192084,1,0,0,1,-0.5007628185664816,1,1,-0.6111244528888695,-1.5134683269665037,0
-0.6237089123192084,0,0,0,1,-1.0035367327898568,1,1,0.03900794380141724,0.4145168029271318,0
1.5122805134315056,0,1,0,1,0.5047850098802686,1,1,0.36407414214656064,-1.0314720444930947,0
0.08828756293102959,0,1,0,1,1.5103328383270187,0,1,-0.7736575520614413,0.4145168029271318,0
-1.3357053875694465,0,0,1,1,1.2040511779663414,0,0,0.46308665268032106,0.512391558363788,1
1.4715924570956518,1,0,1,1,0.5047850098802686,1,0,-0.32321099967915834,-0.03993511299859498,1
0.9410677655088839,0,1,1,1,-0.5007628185664816,0,1,0.49446941998008476,-0.06747947954627709,1
1.5122805134315056,0,1,1,1,-0.3473086446709044,0,0,0.2511485937212098,1.0436256130302757,1
1.427174036131325,1,1,1,1,-0.6209581234742366,0,1,0.1503668838144665,-0.1250935367769359,1
0.8002840381812676,1,1,0,1,-1.3174456614312935,1,1,0.2419643406496701,-1.0314720444930947,1
-1.3357053875694465,0,0,1,1,1.0644221221122856,0,0,0.5082249196836028,0.5570111404748216,1
0.08828756293102959,0,0,1,1,1.0605986860466068,0,1,-0.7565112430663108,0.794817403279592,1
-0.23676344208268385,1,0,1,1,0.23154476863687362,0,0,1.1449250851870905,-0.7695237278130431,1
1.3567516920809992,1,0,0,1,0.897732770459471,0,1,0.272548645464916,1.3785093678739495,1
-1.3357053875694465,0,0,1,1,1.5103328383270187,0,0,0.4589105886555554,0.9769968749005298,1
0.7171799939393814,1,1,1,0,-1.5063106470132317,0,0,0.5942862342290217,1.3785093678739495,1
-0.6237089123192084,1,1,1,0,-0.6638350343361661,0,0,-0.18062465161336605,0.4145168029271318,1
-0.7106351057365986,0,0,1,1,0.5047850098802686,0,0,0.6655105768631192,-0.9726261041925882,1
1.0049149037313332,1,0,1,1,1.5103328383270187,1,0,-1.1342389894960387,0.5530446185877116,1
0.08828756293102959,1,1,1,0,1.054403153241977,0,0,1.4715189120539485,0.27979176850553045,1
0.8002840381812676,0,0,1,0,1.0075589241036438,1,1,1.4133448405999867,1.1161759027849079,1
